tmdb_film_id,tmdb_person_id,character,,
82798,847638,Aranya,,
82798,928785,Arnau,,
82941,4636,Mona,,
82941,40526,Rudolf Kienast,,
82941,43198,Jürgen Hefor,,
82941,146808,Leopold Wesnik,,
82941,231819,Walter Fakler,,
82941,907352,Roman Kogler,,
82941,928985,Margit Kogler,,
82941,932670,Gerhard Schorn,,
82954,8643,Himself,,
82977,929015,Conductor,,
82977,929016,Soprano,,
82977,929017,Mezzo,,
83266,93647,Maria,,
83266,96429,Javier,,
83266,100138,Analista,,
83266,109003,Julia,,
83271,24977,Mariano,,
83271,149307,Tony Towers,,
83271,264955,Talavera,,
83271,929845,Máría Vélez,,
83389,1414,World History Teacher,,
83389,19587,Sachiko Hirokôji,,
83389,19590,Yoshio Onodera,,
83389,20330,Miki Hokuto,,
83389,46691,Tokumaru rijichô,,
83389,95767,Umi Matsuzaki,,
83389,119241,Shun Kazama,,
83389,119242,Yuko,,
83389,119244,Ryoko Matsuzaki,,
83389,545628,Akio Kazama,,
83389,548758,Hana Matsuzaki,,
83389,1124535,Shirô Mizunuma,,
83389,1124536,Sora Matsuzaki,,
83389,1124537,Riku Matsuzaki,,
83440,47949,Hair-dresser (as Nemolyayeva),,
83440,86668,Nadya,,
83440,225724,(as A. Glazyrin),,
83440,257628,Valentina Ivanovna,,
83440,582554,Styopa (as V. Isakov),,
83440,593092,(as O. Vikland),,
83440,677723,(as L. Bazilskaya),,
83440,720212,,,
83440,929567,(as T. Midnaya),,
83440,1190055,Максим,,
83505,52234,Zapa,,
83505,544959,Mabel,,
83505,658081,Gallo,,
83505,658083,Polaco,,
83505,929692,Molinari,,
83540,97417,Eddie,,
83540,118034,Joyce Vincent,,
83540,1020044,Mother,,
83540,1020045,Sound Engineer,,
83540,1154858,Joyce's Sister,,
83581,8784,Ray,,
83581,9015,Laura,,
83581,182706,Mandy,,
83581,735415,Pete,,
83589,185451,Himself,,
83589,613035,Himself,,
83589,929827,Himself,,
83589,929828,Himself,,
83589,929829,Himself,,
83589,929830,Herself,,
83589,929831,Himself,,
83589,929832,Himself,,
83589,929833,Himself,,
83589,929834,Himself,,
83666,62,Captain Sharp,,
83666,819,Scout Master Ward,,
83666,1037,Commander Pierce,,
83666,1532,Mr. Bishop,,
83666,3063,Social Services,,
83666,3910,Mrs. Bishop,,
83666,12438,The Narrator,,
83666,17881,Cousin Ben,,
83666,929905,Suzy,,
83666,929906,Sam,,
83666,963684,Gadge,,
83666,1105079,Redford,,
83666,1105080,Lazy Eye,,
83666,1142686,Skotak,,
83770,110,Old Bull Lee,,
83770,205,Camille,,
83770,884,,,
83770,8602,Terry,,
83770,9273,Jane,,
83770,9828,Dean Moriarty,,
83770,18288,Walter,,
83770,18466,Puta Loca Roja,,
83770,32798,Galatea Dunkel,,
83770,32987,Sal Paradise,,
83770,37917,Marylou,,
83770,90451,Carlo Marx,,
83770,548120,Ed Dunkel,,
84111,126777,Chia-Yi Shen,,
84111,1012320,Ching-Teng Ko,,
84169,1074554,Himself,,
84169,1081077,Himself,,
84175,1055235,Hushpuppy,,
84175,1055236,Wink,,
84175,1073500,Jean Battiste,,
84175,1073501,Miss Bathsheeba,,
84175,1118577,Walrus,,
84175,1118578,Little Jo,,
84175,1118579,Boy with Bell,,
84175,1137369,LZA,,
84175,1137370,Joy Strong,,
84175,1137371,Winston,,
84175,1137372,Peter T,,
84175,1137373,T-Lou,,
84175,1137374,Dr. Maloney,,
84175,1137375,Open Arms Babysitter,,
84175,1137376,Sgt. Major,,
84185,1114802,Himself,,
84185,1131489,Himself,,
84185,1131492,Himself,,
84188,43366,Sandra,,
84188,60846,Officer Daniels,,
84188,74303,Becky,,
84188,77264,Marti,,
84188,121718,Van,,
84188,155173,Detective Neals,,
84188,211991,Kevin,,
84188,616517,Harold,,
84188,972079,Officer Morris,,
84188,1104350,Julio,,
84188,1137379,Connie,,
84188,1137380,Brie,,
84188,1137381,Customer,,
84188,1137382,Robert Gilmour,,
84251,17282,Kaneda,,
84251,43666,,,
84251,45995,Shinigami / God of Death,,
84251,46364,Jûzô Murasaki,,
84251,72202,13-gô / No. 13,,
84251,110500,Tôru Akai,,
84251,226827,Comedian on TV,,
84251,1053023,Nozomi Akai,,
84251,1053024,Hajime Seki,,
84287,1092026,Himself,,
84287,1092027,Frédéric Bourdin,,
84287,1092028,Carey Gibson,,
84287,1092029,Nancy Fisher,,
84287,1092030,Charlie Parker,,
84287,1092031,Social Worker,,
84287,1092032,Judge,,
84290,4458,Karen,,
84290,20258,Erik Rothman,,
84290,86034,Claire,,
84290,87466,Alassane,,
84290,205854,Paul Lucy,,
84291,59369,Esther,,
84291,71565,Mom,,
84291,124720,Convenience Store Clerk,,
84291,133356,Marvin,,
84291,558860,Caleb,,
84291,937895,Phone Mechanic,,
84291,1186732,Annie,,
84330,560332,Himself,,
84330,1097878,VHS enthusiast,,
84330,1178783,Himself,,
84330,1178784,Himself,,
84330,1178785,Herself,,
84330,1178786,Himself,,
84332,5702,Shannon,,
84332,25884,Bridget Bay,,
84332,40462,Belinda,,
84332,45407,Kenneth Calloway,,
84332,60074,Mr. Britt,,
84332,79907,Smith (as Tony Doupé),,
84332,90492,Uptight Mom,,
84332,113818,Liz McHollis,,
84332,119592,Darius Britt,,
84332,176048,Restaurant Manager,,
84332,543505,Jeff Schwensen,,
84332,1109702,Arnau,,
84332,1173424,Jones,,
84332,1173425,Linsey,,
84332,1173426,Darcy,,
84332,1173427,Halloween,,
84332,1173428,Security Guard,,
84332,1173429,Kid in Diner,,
84332,1173430,Shift Manager,,
84334,1132085,Himself,,
84334,1133582,Himself,,
84334,1133583,Himself,,
84334,1181323,Himself,,
84336,2296,Mac,,
84336,12214,Kate Fletcher,,
84336,18993,Ian Gilmour,,
84336,42601,Ma,,
84336,49735,Gerry,,
84336,73287,Kevin Mulville,,
84336,73288,Liam Hughes,,
84336,76104,Brendan,,
84336,93209,Geoff,,
84336,93210,Connor,,
84336,117108,Gerry Senior,,
84336,127558,Colette McVeigh,,
84336,1171827,Young Collette,,
84342,325,Himself,,
84342,2041,Himself,,
84342,9778,Himself,,
84342,19767,Himself,,
84355,5081,Iris,,
84355,14892,Hannah,,
84355,45407,Jack,,
84355,113373,Al,,
84355,1190267,Waitress,,
84427,49168,Marie-France,,
84427,54338,Samira,,
84427,68816,Léa,,
84427,69489,Julie,,
84427,72255,Clotilde,,
84427,579754,Madeleine,,
84427,933813,Pauline,,
84698,227885,Tomoto,,
84698,931182,Col. Theo,,
84698,931183,Le Président,,
84698,931184,,,
84698,931185,,,
84797,3136,Luisa,,
84797,3480,Mercedes,,
84797,10847,David Solar,,
84797,16878,Javier Gándara,,
84797,19024,,,
84797,19854,Roberto Gómez,,
84797,30358,,,
84797,31699,Alcalde,,
84797,43321,Johnnie,,
84797,82455,Bárbara,,
84797,84775,Dr. Velasco,,
84797,87245,,,
84797,111090,Vagabundo,,
84797,118303,Martín,,
84797,269695,Claudio,,
84797,512958,Pilar Álvarez,,
84797,931269,Herself,,
84797,931270,,,
84797,931271,,,
84797,931272,Asistente,,
84797,931273,Teri,,
84797,931274,,,
84797,931275,Himself,,
84797,931276,,,
84797,931277,,,
84797,931278,Publicista,,
84922,2274,Aunt Rosa,,
84922,24682,Gustav Mahler,,
84922,24699,Bernhard Mahler,,
84922,39001,Marie Mahler,,
84922,92434,Alma Mahler,,
85033,65007,Jacqueline,,
85033,125830,Carole,,
85033,189720,Antoine Godin,,
85033,461309,Rose,,
85033,939122,Laurent,,
85033,1149676,,,
85129,534,Business Manager / Porn Customer,,
85129,883,Mark,,
85129,40481,Jose,,
85129,78647,Christine,,
85129,209380,Louie,,
85284,68973,Maiku Hama,,
85284,73139,Masaru Kanno,,
85284,1075790,Hoshino,,
85284,1075791,Yang Hai Tin,,
85444,8349,(voice),,
85444,8654,(voice),,
85444,14102,(voice),,
85444,33409,(voice),,
85444,186379,(voice),,
85444,557543,Rosario,,
85444,932087,Miguel (voice),,
85444,1211650,Doctor (voice),,
85444,1211651,Young modesto (voice),,
85461,932162,Quixot,,
85461,932163,Sancho,,
85472,6542,Himself,,
85472,23310,Himself,,
85472,70146,Himself,,
85472,98383,Himself,,
85472,107616,Himself,,
85472,218810,Herself,,
85472,932224,Herself,,
85472,932225,Himself,,
85472,932226,Himself,,
85472,932227,Himself,,
85502,21909,,,
85502,57831,,,
85502,64435,,,
85502,87621,,,
85529,1665,Frank,,
85529,6979,Christine,,
85529,90451,Danny,,
85529,932299,Lynette,,
85542,693,Jay's Father,,
85542,53240,Jay,,
85542,76792,Trishna,,
85542,85670,Himself,,
85542,146957,Herself,,
85543,932375,Julio,,
85543,932376,Emilia,,
85543,932377,Bárbara,,
85543,933324,Hippie,,
85543,933325,Poeta excéntrico,,
85545,1137,Anne,,
85545,2807,Mutter,,
85545,26109,Colette,,
85545,32512,Le père de Charlotte,,
85545,39349,Le mari de Colette,,
85545,44654,Charles,,
85545,78124,Florent,,
85545,78124,Florent,,
85545,82313,Sadist client,,
85545,123989,Charlotte,,
85545,140219,(uncredited),,
85545,230401,Patrick,,
85545,509471,La voisine retraitée,,
85545,582861,Le client grain de beauté,,
85545,584544,La mère de Charlotte,,
85545,908548,Alicja,,
85545,939100,Saïd,,
85545,1171210,La secrétaire université,,
85545,1184808,Le père d'Anne,,
85545,1184809,Stéphane,,
85545,1184810,Thomas,,
85545,1184811,Le jeune client,,
85545,1184812,Le client guitare,,
85545,1184813,Le client qui pleure,,
85545,1184814,L'ami de Florent,,
85545,1184815,(uncredited),,
85549,50928,Rubén,,
85549,1061428,Jacinta,,
85549,1080023,Anahí,,
85549,1080024,Shop assistant,,
85645,932405,himself,,
85645,932406,himself,,
85645,932407,himself,,
85645,932408,himself,,
85645,932409,himself,,
85645,932410,himself,,
85645,932411,herself,,
85645,932412,himself,,
85645,932413,herself,,
85645,932414,herself,,
85645,932415,himself,,
85645,932416,himself,,
85660,932442,Cayetana,,
85660,932443,Inés,,
85660,932444,Jimena,,
85660,932445,Francisco,,
85660,932446,Ramón,,
85740,975,Christie Malry,,
85740,11110,Carol,,
85740,175919,Headlam,,
85741,2369,Si Kaddour Ben Ghabrit,,
85741,44640,Major von Ratibor,,
85741,77498,Warba Shlimane alias Leila,,
85741,81051,Younes,,
85741,1293491,Salim Halali,,
85743,1273008,Yannick,,
85743,1273009,Sebastian,,
85743,1273010,Kevin,,
85743,1273011,John,,
85743,1273012,Abdi,,
85743,1273013,Anas,,
85761,16868,Chincheta,,
85761,24974,Marimar,,
85761,27462,Juan José Garfia,,
86463,58296,Himself,,
86463,79629,Himself,,
86463,79630,Himself,,
86463,79658,Herself,,
86463,80117,Himself,,
86463,238499,Himself,,
86555,1812,Margot,,
86555,7002,Daniel,,
86555,7404,Geraldine,,
86555,19274,Lou Rubin,,
86555,56262,Aaron Rubin,,
86555,186495,Karen,,
86555,209537,James,,
86555,933334,Tony,,
86555,933335,,,
86555,933336,,,
86643,39035,Mrs. Wakehurst,,
86643,80495,Tony,,
86643,100787,Justice Bailey,,
86643,120484,Walker,,
86643,140415,Julia,,
86643,185928,Ann-Marie Di Verney,,
86664,140103,Takishima Natsuhisa,,
86664,235380,Eri's husband,,
86664,551776,Takishima Haruji,,
86664,933472,Eri,,
86825,429,Chris Pitts,,
86825,1247,Uncle Charlie Stoker,,
86825,2227,Evelyn 'Evie' Stoker,,
86825,17184,Mrs. McGarrick,,
86825,20212,Richard Stoker,,
86825,53916,Sheriff Howard,,
86825,67837,Aunt Gwendolyn 'Gin' Stoker,,
86825,71375,Whip Taylor,,
86825,73937,Doctor Jacquin,,
86825,76070,India Stoker,,
86825,128211,Housekeeper,,
86825,149569,Housekeeper,,
86825,944159,Reverend,,
86825,1271786,Young Richard Stoker,,
86825,1271787,Young Charles Stoker,,
86825,1271788,Jonathan SToker,,
86825,1271789,Jonathan Stoker,,
86829,1164,Bud Grossman,,
86829,1230,Roland Turner,,
86829,7133,Pappi,,
86829,9828,Johnny Five,,
86829,11902,Lillian,,
86829,12111,Jim Berkey,,
86829,25072,Llewyn Davis,,
86829,29445,Mitch,,
86829,33532,Troy Nelson,,
86829,36662,Jean Berkey,,
86829,60796,Mel,,
86829,123515,Marty Green,,
86829,979432,Joy,,
86829,1023139,Al Cody,,
86837,1352,Georges,,
86837,6016,Paramedic #2,,
86837,17463,Nurse #1,,
86837,17882,Eva,,
86837,109474,Paramedic #1,,
86837,109713,Concierge,,
86837,140238,Geoff,,
86837,228719,Police Officer #1,,
86837,267962,Anne,,
86837,543366,Nurse #2,,
86838,2839,Young Zachariah,,
86838,2887,Zachariah,,
86838,4690,Hans,,
86838,5048,Man in Hat,,
86838,6752,Paolo,,
86838,6807,Billy,,
86838,10692,Larry,,
86838,18182,Angela,,
86838,18472,Dennis,,
86838,37260,Kaya,,
86838,57755,Charlie,,
86838,71686,Cellmate,,
86838,72466,Marty,,
86838,72873,Tommy,,
86838,98804,First Cop (as Ronnie Blevins),,
86838,109560,Sharice,,
86838,111185,Vietnamese Priest,,
86838,113676,Blonde Lady,,
86838,159879,Al,,
86838,1055520,Catholic Priest,,
86838,1118671,Fellow Monk,,
86838,1145861,The Butcher,,
86838,1170656,The Hooker,,
86838,1170657,Maggie (as Amanda Warren),,
86838,1170658,Myra,,
86838,1170659,Killer (as James Hébert),,
86982,57013,Lars Runke,,
86982,73088,Tommy Franzén,,
86982,76331,Lena Svensson,,
86982,79255,Therese,,
86982,82543,Gustav Svensson,,
86982,113538,Björn,,
86982,934154,Linnea,,
86982,934155,,,
86982,934156,Sebastian,,
86982,934157,,,
87012,545037,Karamo,,
87012,545038,Siré,,
87012,934298,B.B.,,
87012,934299,Kesso,,
87012,934300,Amine,,
87012,934301,Koumba,,
87012,934302,Madinah,,
87012,934303,Saran,,
87012,934304,Kadé,,
87012,934305,Fanta,,
87012,934306,Sidiki,,
87012,934307,N'Tènin,,
87012,934308,Mémé,,
87012,934309,Le Ministre,,
87012,934310,Kadiatou,,
87308,213368,Woman in audience,,
87308,213371,Woman in audience,,
87308,1013905,Woman in audience,,
87504,350,Daisy,,
87504,1532,Franklin D. Roosevelt,,
87504,11616,Eleanor Roosevelt,,
87504,39187,Queen Elizabeth,,
87504,126713,,,
87977,3361,Sir Charles Broward,,
87977,14264,Office manager,,
87977,30766,Jim Smith,,
87977,217914,Anthony Hancock,,
88057,1037,Duke White,,
88057,1894,Cal White,,
88057,18999,Uncle Pal,,
88057,57133,Jacob 'Cob' White,,
88057,74423,Miranda,,
88057,104897,Waitress,,
88057,185805,Nuts,,
88057,205053,Juicebox,,
88057,219640,Mindy,,
88057,1084758,Big Mitch,,
88273,1019,Johann Friedrich Struensee,,
88273,4460,Juliane Marie,,
88273,34867,Louise von Plessen,,
88273,93236,Ove Høegh-Guldberg,,
88273,112733,Enevold Brandt,,
88273,227454,Caroline Mathilde,,
88273,230033,Frederik VI,,
88273,234741,Schack Carl Rantzau,,
88273,1013156,Christian VII,,
88284,681,Barbara,,
88284,6087,Ward sister locks,,
88284,36759,medical student,,
88284,40501,Jörg,,
88284,49021,André,,
88284,65054,Klaus Schütz,,
88284,147634,Gerhard,,
88284,559589,Stella,,
88284,1001691,Angelo,,
88284,1159524,Assistant Doctor Schulze,,
88500,87269,Baron Scarpia,,
88500,262687,Floria Tosca,,
88500,266306,Mario Cavaradossi,,
88500,936199,Cesare Angelotti,,
88500,936200,Sacristan,,
88500,936201,Spoletta,,
88500,936202,Sciarrone,,
88500,936203,Il carceriere,,
88500,936204,Un pastore,,
88931,63706,Kozo,,
88931,97343,Kozo's siter's lover,,
88931,110313,Alcoholic man,,
88931,146649,Kozo's siter,,
88931,228531,Woman with red hair,,
88931,548659,,,
88931,929300,Takao,,
88931,1015972,Haruko,,
88931,1113467,Kazuko,,
89237,1954,Paul,,
89237,19977,Mr Will,,
89237,28042,Clyde,,
89237,32029,Tim,,
89237,36216,Gay Lynn,,
89237,43464,Johnny,,
89237,71553,Snow,,
89237,936970,Rachel,,
89237,936971,Sara,,
89237,936972,Lola,,
89280,1643,Jack,,
89280,1644,Tom's Dad,,
89280,3568,Father Felix,,
89280,17064,Tom,,
89280,28479,Jessica's Dad,,
89280,44185,Jessica's Mum,,
89280,67243,Gang Boy,,
89280,67568,Policeman,,
89280,77749,Jessica,,
89280,137979,Max,,
89280,144564,Inspector,,
89280,164602,Gang Boy,,
89280,192855,Sarah,,
89280,192906,Gang Leader,,
89280,1066137,Ian,,
89280,1066138,Gang Sidekick,,
89280,1066139,Gang Boy,,
89280,1066140,Nicola,,
89280,1066141,Ade,,
89280,1066142,Ade's Girlfriend,,
89297,16971,,,
89297,37569,,,
89297,147510,,,
89456,567287,Le gars,,
89456,1034386,Elle,,
89456,1034387,Le garde,,
89456,1034388,La gamine,,
89456,1062338,La routarde,,
89456,1062339,La mère de la gamine,,
89456,1062340,La mère,,
89456,1062341,L'homme au chien,,
89482,964,Solda Vidal,,
89482,17007,Solda Lucas,,
89482,17093,Teniente Alonso,,
89482,73694,Cabo 1º Ballesteros,,
89482,102221,Sargento Rubio,,
89482,1021934,Solda Gómez,,
89482,1149354,Solda Balbuena,,
89495,155834,Inspector Gringo,,
89495,169625,Peña,,
89495,932621,Jesus,,
89495,937006,Dr. Ricardo Cova,,
89495,937283,La Parca,,
89495,937284,LadyDi,,
89495,985486,Pilar,,
89495,1063963,Margaret,,
89495,1063964,Inspector Ponce,,
89495,1069821,Veronica Rojas,,
89708,1163023,,,
89708,1163024,,,
89708,1163025,,,
89708,1163026,,,
89764,27459,,,
89764,27460,,,
89764,27462,,,
89764,27463,Pilar,,
90125,52813,Himself,,
90125,154857,Himself,,
90125,237537,Herself,,
90125,572314,Himself,,
90125,587856,Himself,,
90125,1024815,Himself,,
90125,1082313,Herself,,
91099,19828,Ignacio,,
91099,79289,Dani,,
91099,939154,Francisco,,
91186,25246,Roger,,
91186,26760,Director Tsui,,
91186,62410,Director Hung,,
91186,66717,Grasshopper,,
91186,87840,Chung Chun-tao / Ah Tao,,
91186,118742,Dentist,,
91186,124992,Ms Choi,,
91186,236195,Auntie Kam's daughter,,
91186,592329,Uncle Kin,,
91186,1163179,Roger's mother,,
91186,1163180,Head Master,,
91186,1163181,Mui Gu,,
91186,1163182,Auntie Kam,,
91186,1163183,Sharon,,
91186,1163184,Jason,,
91186,1163186,Carmen,,
91186,1163187,Pastor,,
91367,16897,Himself,,
91367,20158,Herself,,
91367,33162,Himself,,
91367,148669,Herself,,
91367,428987,Herself,,
91367,551888,Himself,,
91367,1103580,Herself,,
91367,1103582,Himself,,
91367,1103583,Herself,,
91367,1103585,Himself,,
91739,453,Conrade,,
91739,4012,Borachio,,
91739,9048,Leonato,,
91739,31508,Don Pedro,,
91739,34486,Margaret,,
91739,51533,Claudio,,
91739,51797,Dogberry,,
91739,55148,Don John,,
91739,62849,Verges,,
91739,81133,Beatrice,,
91739,1005114,Ursula,,
91739,1214673,Benedick,,
91739,1263294,Hero,,
92348,94237,Himself,,
92348,96813,Herself,,
92348,96814,Himself,,
92348,119864,Herself,,
92348,545530,Herself,,
92348,563461,Himself,,
92348,995586,Herself,,
92348,995587,Himself,,
92348,995588,Herself,,
92348,995589,Himself,,
92603,24975,Tío,,
92603,258049,María,,
92603,935765,Madre,,
92603,980594,,,
92603,1200258,,,
92786,1604,Piernas' Germán,,
92786,3625,Esther,,
92786,23676,Cándido,,
92786,28508,Mariano,,
92786,36277,Cura Antonio,,
92786,46858,Cayetano,,
92786,995613,Teodoro,,
92786,995614,Pablo,,
92786,995615,Berta,,
92786,995616,Horacio,,
93188,50,Madeleine,,
93188,3974,Jaromil,,
93188,4390,Madeleine jeune,,
93188,16269,Clément,,
93188,20710,Véra Passer,,
93188,76969,Club Owner,,
93188,230400,Jaromil Jeune,,
93188,997565,Henderson,,
93188,997566,François Gouriot,,
93188,997567,Omar,,
93188,997568,Mathieu,,
93188,997569,Adam,,
93858,73756,Pilar,,
93858,109714,Old Aurora,,
93858,139036,Mario,,
93858,544608,Young Ventura,,
93858,588809,Young Aurora,,
93858,999813,Old Ventura,,
93858,999814,Santa,,
93858,999815,Aurora's Husband,,
93915,16972,Miguel,,
93915,24920,Elvira,,
93915,999851,Jasmina,,
94047,16962,Kim Joon-Sik,,
94047,63694,Tatsuo Hasegawa,,
94047,64439,Shirai,,
94047,115904,종대(Jongdae),,
94047,126492,준식 부(Junsik father),,
94047,1294650,춘복,,
94047,1294651,광춘,,
94047,1294652,민우,,
94047,1294653,츠카모토,,
94123,3242,Edna Devanal,,
94123,4075,Mrs. Shirley Irwin,,
94123,7570,Meg Faversen Rinehart,,
94123,8828,Victoria Inch,,
94123,9866,James Petlee,,
94123,11033,Dr. Otto Wolff,,
94123,12149,Dr. Stewart 'Mac' McIver,,
94123,19098,Regina Mitchell-Smyth,,
94123,20099,Mark,,
94123,27966,Mr. Capp,,
94123,29519,Dr. Douglas N. Devanal,,
94123,30043,Sue Brett,,
94123,30552,Mrs. O'Brien - Nurse,,
94123,31503,Abe Irwin,,
94123,34437,Miss Cobb,,
94123,62881,Steven W. Holte,,
94123,77081,Karen McIver,,
94123,97257,Sadie,,
94123,101481,Sally,,
94123,101898,Mr. Holcomb,,
94123,114402,Curly,,
94123,119542,Mr. Wietz,,
94123,151536,Mr. Appleton,,
94123,153266,Miss Gavney,,
94123,153493,Rosemary McIver,,
94123,217748,Mrs. Jenkins,,
94123,218664,Lois Y. Demuth,,
94525,1112467,Custodian,,
94525,1112468,Custodian's wife,,
94525,1112469,Daughter,,
94525,1121629,Crazy Man A,,
94525,1165731,Doctor,,
94525,1178587,Crazy Man C,,
94725,2047,Harry,,
94725,6780,Pat,,
94725,8856,Sunny,,
94725,9572,Suzie,,
